assessment_year,industry,company_id,parent_aspect,aspect,score_weight,score_value
2016,CTR Containers & Packaging,3800060,Governance & Economic Dimension,Supply Chain Management,6,82.898
2016,CTR Containers & Packaging,3800060,Governance & Economic Dimension,Tax Strategy,2,37.5
2016,CTR Containers & Packaging,3800060,S&P Global ESG Score,Environmental Dimension,31,82.774977
2016,CTR Containers & Packaging,3800060,S&P Global ESG Score,Governance & Economic Dimension,36,70.395361
2016,CTR Containers & Packaging,3800060,S&P Global ESG Score,Social Dimension,33,81.16244
2016,CTR Containers & Packaging,3800060,Social Dimension,Corporate Citizenship & Philanthropy,2,96.01
2016,CTR Containers & Packaging,3800060,Social Dimension,Human Capital Development,4,75.0
2016,CTR Containers & Packaging,3800060,Social Dimension,Labor Practice Indicators,6,86.125
2016,CTR Containers & Packaging,3800060,Social Dimension,Occupational Health & Safety,6,64.940085
2016,CTR Containers & Packaging,3800060,Social Dimension,Social Reporting,2,87.79
2016,CTR Containers & Packaging,3800060,Social Dimension,Stakeholder Engagement,7,94.21
2016,CTR Containers & Packaging,3800060,Social Dimension,Talent Attraction & Retention,6,74.15
2016,CTR Containers & Packaging,3800060,,S&P Global ESG Score,100,77.786178
2016,ELC Electric Utilities,411574,Environmental Dimension,Biodiversity,2,99.28
2016,ELC Electric Utilities,411574,Environmental Dimension,Climate Strategy,6,100.0
2016,ELC Electric Utilities,411574,Environmental Dimension,Electricity Generation,10,65.0
2016,ELC Electric Utilities,411574,Environmental Dimension,Environmental Policy & Management Systems,2,95.35
2016,ELC Electric Utilities,411574,Environmental Dimension,Environmental Reporting,2,100.0
2016,ELC Electric Utilities,411574,Environmental Dimension,Operational Eco-Efficiency,8,45.609992
2016,ELC Electric Utilities,411574,Environmental Dimension,Transmission & Distribution,4,82.75
2016,ELC Electric Utilities,411574,Environmental Dimension,Water Related Risks,6,100.0
2016,ELC Electric Utilities,411574,Governance & Economic Dimension,Codes of Business Conduct,4,80.0
2016,ELC Electric Utilities,411574,Governance & Economic Dimension,Corporate Governance,3,63.7
2016,ELC Electric Utilities,411574,Governance & Economic Dimension,Customer Relationship Management,4,89.5
2016,ELC Electric Utilities,411574,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,2,73.1
2016,ELC Electric Utilities,411574,Governance & Economic Dimension,Innovation Management,2,83.0
2016,ELC Electric Utilities,411574,Governance & Economic Dimension,Market Opportunities,8,84.8
2016,ELC Electric Utilities,411574,Governance & Economic Dimension,Materiality,2,89.5
2016,ELC Electric Utilities,411574,Governance & Economic Dimension,Risk & Crisis Management,4,89.9
2016,ELC Electric Utilities,411574,Governance & Economic Dimension,Supply Chain Management,2,97.9375
2016,ELC Electric Utilities,411574,S&P Global ESG Score,Environmental Dimension,40,78.378498
2016,ELC Electric Utilities,411574,S&P Global ESG Score,Governance & Economic Dimension,31,83.683065
2016,ELC Electric Utilities,411574,S&P Global ESG Score,Social Dimension,29,84.987835
2016,ELC Electric Utilities,411574,Social Dimension,Corporate Citizenship & Philanthropy,3,100.0
2016,ELC Electric Utilities,411574,Social Dimension,Human Capital Development,4,78.0
2016,ELC Electric Utilities,411574,Social Dimension,Labor Practice Indicators,4,84.6
2016,ELC Electric Utilities,411574,Social Dimension,Occupational Health & Safety,4,86.0224
2016,ELC Electric Utilities,411574,Social Dimension,Social Reporting,2,97.822
2016,ELC Electric Utilities,411574,Social Dimension,Stakeholder Engagement,6,90.39
2016,ELC Electric Utilities,411574,Social Dimension,Talent Attraction & Retention,6,72.028937
2016,ELC Electric Utilities,411574,,S&P Global ESG Score,100,81.939622
2016,ELC Electric Utilities,875297,Environmental Dimension,Biodiversity,2,97.72
2016,ELC Electric Utilities,875297,Environmental Dimension,Climate Strategy,6,88.4
2016,ELC Electric Utilities,875297,Environmental Dimension,Electricity Generation,10,35.03
2016,ELC Electric Utilities,875297,Environmental Dimension,Environmental Policy & Management Systems,2,79.66
2016,ELC Electric Utilities,875297,Environmental Dimension,Environmental Reporting,2,94.39
2016,ELC Electric Utilities,875297,Environmental Dimension,Operational Eco-Efficiency,8,60.139374
2016,ELC Electric Utilities,875297,Environmental Dimension,Transmission & Distribution,4,67.857143
2016,ELC Electric Utilities,875297,Environmental Dimension,Water Related Risks,6,100.0
2016,ELC Electric Utilities,875297,Governance & Economic Dimension,Codes of Business Conduct,4,79.0
2016,ELC Electric Utilities,875297,Governance & Economic Dimension,Corporate Governance,3,51.690259
2016,ELC Electric Utilities,875297,Governance & Economic Dimension,Customer Relationship Management,4,72.605295
2016,ELC Electric Utilities,875297,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,2,74.1
2016,ELC Electric Utilities,875297,Governance & Economic Dimension,Innovation Management,2,78.475
2016,ELC Electric Utilities,875297,Governance & Economic Dimension,Market Opportunities,8,70.55
2016,ELC Electric Utilities,875297,Governance & Economic Dimension,Materiality,2,29.865
2016,ELC Electric Utilities,875297,Governance & Economic Dimension,Risk & Crisis Management,4,86.16
2016,ELC Electric Utilities,875297,Governance & Economic Dimension,Supply Chain Management,2,79.461
2016,ELC Electric Utilities,875297,S&P Global ESG Score,Environmental Dimension,40,69.419589
2016,ELC Electric Utilities,875297,S&P Global ESG Score,Governance & Economic Dimension,31,70.784966
2016,ELC Electric Utilities,875297,S&P Global ESG Score,Social Dimension,29,78.694625
2016,ELC Electric Utilities,875297,Social Dimension,Corporate Citizenship & Philanthropy,3,97.96
2016,ELC Electric Utilities,875297,Social Dimension,Human Capital Development,4,66.0
2016,ELC Electric Utilities,875297,Social Dimension,Labor Practice Indicators,4,63.35
2016,ELC Electric Utilities,875297,Social Dimension,Occupational Health & Safety,4,79.726948
2016,ELC Electric Utilities,875297,Social Dimension,Social Reporting,2,81.322
2016,ELC Electric Utilities,875297,Social Dimension,Stakeholder Engagement,6,90.39
2016,ELC Electric Utilities,875297,Social Dimension,Talent Attraction & Retention,6,74.495388
2016,ELC Electric Utilities,875297,,S&P Global ESG Score,100,72.532616
2016,ELC Electric Utilities,882974,Environmental Dimension,Biodiversity,2,34.32
2016,ELC Electric Utilities,882974,Environmental Dimension,Climate Strategy,6,6.35
2016,ELC Electric Utilities,882974,Environmental Dimension,Electricity Generation,10,13.235294
2016,ELC Electric Utilities,882974,Environmental Dimension,Environmental Policy & Management Systems,2,61.14
2016,ELC Electric Utilities,882974,Environmental Dimension,Environmental Reporting,2,81.817
2016,ELC Electric Utilities,882974,Environmental Dimension,Operational Eco-Efficiency,8,29.0
2016,ELC Electric Utilities,882974,Environmental Dimension,Transmission & Distribution,4,
2016,ELC Electric Utilities,882974,Environmental Dimension,Water Related Risks,6,0.0
2016,ELC Electric Utilities,882974,Governance & Economic Dimension,Codes of Business Conduct,4,61.4
2016,ELC Electric Utilities,882974,Governance & Economic Dimension,Corporate Governance,3,38.8
2016,ELC Electric Utilities,882974,Governance & Economic Dimension,Customer Relationship Management,4,53.624762
2016,ELC Electric Utilities,882974,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,2,0.0
2016,ELC Electric Utilities,882974,Governance & Economic Dimension,Innovation Management,2,35.0
2016,ELC Electric Utilities,882974,Governance & Economic Dimension,Market Opportunities,8,2.55
2016,ELC Electric Utilities,882974,Governance & Economic Dimension,Materiality,2,56.415
2016,ELC Electric Utilities,882974,Governance & Economic Dimension,Risk & Crisis Management,4,35.5
2016,ELC Electric Utilities,882974,Governance & Economic Dimension,Supply Chain Management,2,41.9985
2016,ELC Electric Utilities,882974,S&P Global ESG Score,Environmental Dimension,40,21.027971
2016,ELC Electric Utilities,882974,S&P Global ESG Score,Governance & Economic Dimension,31,32.442776
2016,ELC Electric Utilities,882974,S&P Global ESG Score,Social Dimension,29,38.994237
2016,ELC Electric Utilities,882974,Social Dimension,Corporate Citizenship & Philanthropy,3,35.2
2016,ELC Electric Utilities,882974,Social Dimension,Human Capital Development,4,35.0
2016,ELC Electric Utilities,882974,Social Dimension,Labor Practice Indicators,4,27.7
2016,ELC Electric Utilities,882974,Social Dimension,Occupational Health & Safety,4,33.637363
2016,ELC Electric Utilities,882974,Social Dimension,Social Reporting,2,96.1885
2016,ELC Electric Utilities,882974,Social Dimension,Stakeholder Engagement,6,40.8
2016,ELC Electric Utilities,882974,Social Dimension,Talent Attraction & Retention,6,33.784406
2016,ELC Electric Utilities,882974,,S&P Global ESG Score,100,29.776778
2016,ELC Electric Utilities,4509268,Environmental Dimension,Biodiversity,2,100.0
2016,ELC Electric Utilities,4509268,Environmental Dimension,Climate Strategy,6,99.5
2016,ELC Electric Utilities,4509268,Environmental Dimension,Electricity Generation,10,85.0
2016,ELC Electric Utilities,4509268,Environmental Dimension,Environmental Policy & Management Systems,2,99.619
2016,ELC Electric Utilities,4509268,Environmental Dimension,Environmental Reporting,2,88.978
2016,ELC Electric Utilities,4509268,Environmental Dimension,Operational Eco-Efficiency,8,65.805994
2016,ELC Electric Utilities,4509268,Environmental Dimension,Transmission & Distribution,4,78.571429
2016,ELC Electric Utilities,4509268,Environmental Dimension,Water Related Risks,6,100.0
2016,ELC Electric Utilities,4509268,Governance & Economic Dimension,Codes of Business Conduct,4,85.7
2016,ELC Electric Utilities,4509268,Governance & Economic Dimension,Corporate Governance,3,66.553
2016,ELC Electric Utilities,4509268,Governance & Economic Dimension,Customer Relationship Management,4,84.55155
2016,ELC Electric Utilities,4509268,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,2,96.5
2016,ELC Electric Utilities,4509268,Governance & Economic Dimension,Innovation Management,2,92.5
2016,ELC Electric Utilities,4509268,Governance & Economic Dimension,Market Opportunities,8,75.077778
2016,ELC Electric Utilities,4509268,Governance & Economic Dimension,Materiality,2,86.73
2016,ELC Electric Utilities,4509268,Governance & Economic Dimension,Risk & Crisis Management,4,89.9
2016,ELC Electric Utilities,4509268,Governance & Economic Dimension,Supply Chain Management,2,89.539
2016,ELC Electric Utilities,4509268,S&P Global ESG Score,Environmental Dimension,40,86.623192
2016,ELC Electric Utilities,4509268,S&P Global ESG Score,Governance & Economic Dimension,31,82.949207
2016,ELC Electric Utilities,4509268,S&P Global ESG Score,Social Dimension,29,84.810313
2016,ELC Electric Utilities,4509268,Social Dimension,Corporate Citizenship & Philanthropy,3,98.02
2016,ELC Electric Utilities,4509268,Social Dimension,Human Capital Development,4,80.0
2016,ELC Electric Utilities,4509268,Social Dimension,Labor Practice Indicators,4,74.65
2016,ELC Electric Utilities,4509268,Social Dimension,Occupational Health & Safety,4,85.087768
2016,ELC Electric Utilities,4509268,Social Dimension,Social Reporting,2,89.044
2016,ELC Electric Utilities,4509268,Social Dimension,Stakeholder Engagement,6,89.4
2016,ELC Electric Utilities,4509268,Social Dimension,Talent Attraction & Retention,6,82.0
2016,ELC Electric Utilities,4509268,,S&P Global ESG Score,100,84.958522
2016,ELC Electric Utilities,22399474,Environmental Dimension,Biodiversity,2,66.18
2016,ELC Electric Utilities,22399474,Environmental Dimension,Climate Strategy,6,44.3
2016,ELC Electric Utilities,22399474,Environmental Dimension,Electricity Generation,10,28.235294
2016,ELC Electric Utilities,22399474,Environmental Dimension,Environmental Policy & Management Systems,2,58.8
2016,ELC Electric Utilities,22399474,Environmental Dimension,Environmental Reporting,2,86.767
2016,ELC Electric Utilities,22399474,Environmental Dimension,Operational Eco-Efficiency,8,10.0
2016,ELC Electric Utilities,22399474,Environmental Dimension,Transmission & Distribution,4,46.428571
2016,ELC Electric Utilities,22399474,Environmental Dimension,Water Related Risks,6,0.0
2016,ELC Electric Utilities,22399474,Governance & Economic Dimension,Codes of Business Conduct,4,68.9
2016,ELC Electric Utilities,22399474,Governance & Economic Dimension,Corporate Governance,3,45.268
2016,ELC Electric Utilities,22399474,Governance & Economic Dimension,Customer Relationship Management,4,43.09
2016,ELC Electric Utilities,22399474,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,2,3.0
2016,ELC Electric Utilities,22399474,Governance & Economic Dimension,Innovation Management,2,35.0
2016,ELC Electric Utilities,22399474,Governance & Economic Dimension,Market Opportunities,8,6.75
2016,ELC Electric Utilities,22399474,Governance & Economic Dimension,Materiality,2,34.225
2016,ELC Electric Utilities,22399474,Governance & Economic Dimension,Risk & Crisis Management,4,32.1
2016,ELC Electric Utilities,22399474,Governance & Economic Dimension,Supply Chain Management,2,56.051
2016,ELC Electric Utilities,22399474,S&P Global ESG Score,Environmental Dimension,40,30.934031
2016,ELC Electric Utilities,22399474,S&P Global ESG Score,Governance & Economic Dimension,31,32.990839
2016,ELC Electric Utilities,22399474,S&P Global ESG Score,Social Dimension,29,35.595862
2016,ELC Electric Utilities,22399474,Social Dimension,Corporate Citizenship & Philanthropy,3,21.2
2016,ELC Electric Utilities,22399474,Social Dimension,Human Capital Development,4,52.5
2016,ELC Electric Utilities,22399474,Social Dimension,Labor Practice Indicators,4,28.0
2016,ELC Electric Utilities,22399474,Social Dimension,Occupational Health & Safety,4,28.27
2016,ELC Electric Utilities,22399474,Social Dimension,Social Reporting,2,83.5
2016,ELC Electric Utilities,22399474,Social Dimension,Stakeholder Engagement,6,39.6
